run_id,scenario_id,split,seed,config_hash,status,error,failure_category,retry_count,estimator,motion_model,fusion,association,association_mode,merger_enabled,num_real_targets,num_global_tracks_created,association_accuracy,id_switches,excess_global_tracks_total,fragmentation_events_total,track_availability_any_active_mean,track_availability_confirmed_mean,position_rmse_update_m,position_rmse_coasting_m,position_rmse_overall_m,velocity_rmse_update_mps,velocity_rmse_coasting_mps,velocity_rmse_overall_mps,mean_nees_6d,mean_nis,num_nis_samples,recovery_num_events_total,recovery_num_target_reacquisitions_observed,recovery_num_target_reacquisition_censored,recovery_target_reacquisition_latency_mean,recovery_target_reacquisition_latency_median,recovery_target_reacquisition_latency_stdev,recovery_num_identity_recovery_censored,recovery_num_identity_recovery_eligible,recovery_identity_preserving_recovery_rate,recovery_identity_recovery_latency_mean,recovery_identity_recovery_latency_median,recovery_identity_recovery_latency_stdev,recovery_identity_preservation_given_reacquisition,recovery_identity_recovery_penalty_mean,recovery_identity_recovery_penalty_median,identity_switches_epoch_level,same_timestamp_disagreement_epochs
final_geometry_inline__seed2001__5622f815,final_geometry_inline,final,2001,5622f815,completed,,,0,ukf,coordinated_turn,local_only,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,0.7872340425531915,0.47857974860828695,12.556653200989102,5.8074966654497775,0.2469418718660035,0.7943996302116425,0.42693809366851365,155.0427223704195,6.5218902018393585,37,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_geometry_inline__seed2001__dc2328da,final_geometry_inline,final,2001,dc2328da,completed,,,0,ukf,coordinated_turn,information,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,0.7906976744186046,0.26962253743938924,11.169433409619925,5.115589167594056,0.16789936712028522,0.45036081189612054,0.2544437829044353,212.4298687402099,5.348117982333549,34,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_geometry_inline__seed2001__e1d0cabc,final_geometry_inline,final,2001,e1d0cabc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,0.75,0.47418029680108825,12.653623449982993,6.340124747896972,0.23853664617334247,0.7896997331281413,0.4456245233393066,181.01582071278614,6.228609447360994,30,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_geometry_inline__seed2002__5622f815,final_geometry_inline,final,2002,5622f815,completed,,,0,ukf,coordinated_turn,local_only,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,0.7916666666666666,0.4440898779138196,12.659385993405946,5.791687179425994,0.24467696240546172,0.6070367178214234,0.3523692066228465,152.6864384097002,5.164590983153239,38,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_geometry_inline__seed2002__dc2328da,final_geometry_inline,final,2002,dc2328da,completed,,,0,ukf,coordinated_turn,information,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,0.8043478260869565,0.26678954589001613,11.58399995156163,5.129486435829441,0.17976668641160656,0.2627954789049016,0.19875960193933634,214.7231415526392,5.596542373911965,37,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_geometry_inline__seed2002__e1d0cabc,final_geometry_inline,final,2002,e1d0cabc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,0.8,0.590702500996236,10.427665405371572,4.69322753731621,0.27992367098276927,0.5451903878506079,0.34947434964831825,150.94106343634672,6.444805938461616,32,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed2001__5622f815,final_loop_crossing,final,2001,5622f815,completed,,,0,ukf,coordinated_turn,local_only,mahalanobis,position_only,True,2,2,0.9078885214926783,1,0,0,0.782051282051282,0.6282051282051282,19.492511396900316,117.87921223238725,55.124902311454946,5.223014846537056,100.16578090101187,44.67274782316255,4649.422013051849,45.98199898654238,49,2,1,1,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
final_loop_crossing__seed2001__dc2328da,final_loop_crossing,final,2001,dc2328da,completed,,,1,ukf,coordinated_turn,information,mahalanobis,position_only,True,2,2,0.9059665871121718,1,0,0,0.7976190476190477,0.6309523809523809,1.2177102996815918,18.945556914207323,8.72777958878016,2.2861118046745403,44.440449636439624,20.415952270028324,1432.4049605880452,60.56713532559505,53,1,1,0,0.00952380952380949,0.00952380952380949,0.0,0,1,1.0,0.00952380952380949,0.00952380952380949,0.0,1.0,0.0,0.0,1,0
final_loop_crossing__seed2001__e1d0cabc,final_loop_crossing,final,2001,e1d0cabc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,position_only,True,2,2,1.0,0,0,0,0.875,0.7916666666666667,0.5816987829701175,10.87818942352634,3.4023738651005897,2.3721185620235627,8.870482487303136,3.5475202747079355,220.82644532393846,30.933124977675817,19,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed2002__5622f815,final_loop_crossing,final,2002,5622f815,completed,,,0,ukf,coordinated_turn,local_only,mahalanobis,position_only,True,2,2,0.9074682949741663,1,0,0,0.7894736842105263,0.6447368421052632,17.845103753728573,188.34221767511107,82.23995776766644,3.160201479915705,3369.7219587583913,1442.8315692272126,1690.7883382424473,44.95528655148364,49,2,1,1,0.004761904761904745,0.004761904761904745,0.0,1,1,1.0,0.004761904761904745,0.004761904761904745,0.0,1.0,0.0,0.0,1,0
final_loop_crossing__seed2002__dc2328da,final_loop_crossing,final,2002,dc2328da,completed,,,1,ukf,coordinated_turn,information,mahalanobis,position_only,True,2,2,0.9022201228153047,1,0,0,0.7906976744186047,0.627906976744186,3.220971303381127,25.398388926469703,11.876401262372541,3.177050947337624,18.2321933827946,8.743768793574832,1531.2387652456941,42.67495555422777,54,2,1,1,0.01904761904761898,0.01904761904761898,0.0,1,1,1.0,0.01904761904761898,0.01904761904761898,0.0,1.0,0.0,0.0,1,0
final_loop_crossing__seed2002__e1d0cabc,final_loop_crossing,final,2002,e1d0cabc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,position_only,True,2,2,1.0,0,0,0,1.0,1.0,0.4996382482625696,nan,0.4996382482625696,0.28875513643989875,nan,0.28875513643989875,6.578898290203326,4.725770500966842,16,0,0,0,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_geometry_inline__seed2001__3e628eda,final_geometry_inline,final,2001,3e628eda,completed,,,0,ukf,coordinated_turn,information,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.8269230769230769,0.24017941550238195,11.059965253607135,4.606404377893369,0.16022518883189457,0.4455553745528285,0.23577112047465656,176.77201680728288,5.487626455607463,43,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_geometry_inline__seed2002__3e628eda,final_geometry_inline,final,2002,3e628eda,completed,,,0,ukf,coordinated_turn,information,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.8301886792452831,0.3045040690608884,11.484201911118639,4.740555340952081,0.1725863816413018,0.26217471865589353,0.19078817897572597,187.13784868210766,5.891447775511196,44,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed2001__3e628eda,final_loop_crossing,final,2001,3e628eda,completed,,,0,ukf,coordinated_turn,information,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7613636363636364,0.3695895136902081,17.81586536788416,8.709098034341766,0.24488151193779167,0.2861866687979725,0.2553461326164178,530.7854228575618,6.510330771268398,67,3,1,2,0.016666666666666607,0.016666666666666607,0.0,2,1,1.0,0.016666666666666607,0.016666666666666607,0.0,1.0,0.0,0.0,0,0
final_loop_crossing__seed2002__3e628eda,final_loop_crossing,final,2002,3e628eda,completed,,,0,ukf,coordinated_turn,information,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7777777777777778,0.3091032254988845,18.21152783024129,8.589323511400021,0.23053310696359486,0.2831005513255059,0.2431986929254049,488.4892250292465,6.338124674647503,70,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2001__09243afa,final_dropout_and_id_switch,final,2001,09243afa,completed,,,0,ekf,coordinated_turn,covariance_intersection,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,0.9137931034482759,0.3598107582521905,13.194115378840252,3.8891648416126987,0.2011720797889481,0.540004772208181,0.24923838026484166,84.87860804904409,5.917272506204943,106,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2001__1ad7994c,final_dropout_and_id_switch,final,2001,1ad7994c,completed,,,0,ekf,coordinated_turn,covariance_intersection,euclidean,position_only,False,1,1,1.0,0,0,0,1.0,0.91,0.3218834016046347,11.972887092968971,3.604966907162459,0.20969339015332178,0.5538282268375974,0.2600369448773016,89.36494370747165,5.870282463948877,91,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2001__3e628eda,final_dropout_and_id_switch,final,2001,3e628eda,completed,,,0,ukf,coordinated_turn,information,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9196428571428571,0.286597801153349,11.885205658356503,3.3803307989201294,0.19073621317476658,0.6937032297906696,0.2685641176082773,85.99900025018425,5.779399787686072,103,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2001__4bd872ad,final_dropout_and_id_switch,final,2001,4bd872ad,completed,,,0,ekf,coordinated_turn,covariance_intersection,euclidean,position_only,True,1,1,1.0,0,0,0,1.0,0.91,0.3767962962634066,11.922759808494842,3.5948429435893594,0.1866913565748722,0.5543001475241466,0.2436579812012389,90.14172743770861,5.748937472686069,91,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2001__54429464,final_dropout_and_id_switch,final,2001,54429464,completed,,,0,ekf,coordinated_turn,covariance_intersection,mahalanobis,position_only,False,1,3,1.0,801,2,0,1.0,0.9041095890410958,1.7155678138186972,7.706280821010973,5.1195699784502455,0.23698334849485664,0.4511161854026621,0.34190440119894855,164.718325011109,5.22244972078571,77,14,12,2,0.006547619047618802,0.004761904761904745,0.00658930062332796,2,12,1.0,0.02420634920634927,0.011904761904760974,0.04102421633430069,1.0,0.017658730158730467,0.0,304,352
final_dropout_and_id_switch__seed2001__5547fc49,final_dropout_and_id_switch,final,2001,5547fc49,completed,,,0,ukf,coordinated_turn,information,euclidean,position_only,True,1,1,1.0,0,0,0,1.0,0.9173553719008265,0.2846285187720521,13.227740637762063,3.8124672717733974,0.19547705598511178,0.7560301976842497,0.2868649092227444,86.07127134320098,5.929824885284188,111,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2001__5622f815,final_dropout_and_id_switch,final,2001,5622f815,completed,,,0,ukf,coordinated_turn,local_only,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,0.9108910891089109,0.3247577480791927,12.027492912969551,3.6036948732358787,0.2048174863137967,0.5057024930557816,0.2469824572223885,89.768549660815,6.200954607065117,92,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2001__63a2497e,final_dropout_and_id_switch,final,2001,63a2497e,completed,,,0,ekf,coordinated_turn,information,euclidean,position_only,False,1,1,1.0,0,0,0,1.0,0.9338235294117647,0.2540635397949681,11.891141992475408,3.0688076732487053,0.18983980207217793,0.6863847552405593,0.25462036904581753,71.75586601183761,6.513268696637026,127,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2001__6adfe2ef,final_dropout_and_id_switch,final,2001,6adfe2ef,completed,,,0,ukf,coordinated_turn,covariance_intersection,euclidean,position_only,False,1,1,1.0,0,0,0,1.0,0.9316239316239316,0.3042948532394589,10.771347666139857,2.8318523102832605,0.21063283085977558,0.5134175881468039,0.24363163322938677,70.24116667877924,5.917322263999913,109,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2001__716d93c9,final_dropout_and_id_switch,final,2001,716d93c9,completed,,,0,ukf,coordinated_turn,covariance_intersection,euclidean,position_only,True,1,1,1.0,0,0,0,1.0,0.9122807017543859,0.3290135916860687,13.185614295080242,3.917865330776798,0.19527077080732996,0.5497132128150075,0.24757483809755723,85.90117084963694,5.759836488889354,104,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2001__9164f80d,final_dropout_and_id_switch,final,2001,9164f80d,completed,,,0,ukf,coordinated_turn,information,euclidean,position_only,False,1,1,1.0,0,0,0,1.0,0.9224806201550387,0.25609351417176207,13.260107460951131,3.7001036874554036,0.19489434970760722,0.7360498471322691,0.277555314311652,81.1081737189193,6.113899170080776,119,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2001__91d29476,final_dropout_and_id_switch,final,2001,91d29476,completed,,,0,ukf,coordinated_turn,information,mahalanobis,position_only,False,1,3,1.0,1579,2,0,1.0,0.9,2.801832374041414,7.859794887167192,5.701070172935546,0.26334458609090766,0.4281071433047808,0.3484688413134449,195.53300031383392,5.379260680625214,132,49,46,3,0.007298136645963132,0.0011904761904784067,0.009096251555950171,3,46,1.0,0.023395445134576105,0.016666666666669272,0.02497821851751865,1.0,0.01609730848861297,1.7763568394002505e-15,682,642
final_dropout_and_id_switch__seed2001__cb40ad98,final_dropout_and_id_switch,final,2001,cb40ad98,completed,,,0,ukf,constant_velocity,information,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,0.9173553719008265,0.2860616405881865,13.365542788008023,3.8520796253953558,0.17865521267223125,0.29196089525318375,0.1905900945331115,87.81971708935838,6.204149536726425,111,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2001__d7213c2b,final_dropout_and_id_switch,final,2001,d7213c2b,completed,,,0,ekf,coordinated_turn,information,euclidean,position_only,True,1,1,1.0,0,0,0,1.0,0.9347826086956522,0.2696418594548535,11.93854427104106,3.059954913800925,0.19248830837782638,0.679882505779149,0.2545219673643277,71.67359610537834,5.744138513835293,129,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2001__d9f2437a,final_dropout_and_id_switch,final,2001,d9f2437a,completed,,,0,ekf,coordinated_turn,information,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,0.9212598425196851,0.2801052568330064,13.182537092237038,3.7088663076789623,0.19135079831551305,0.7112367527674547,0.27122566892932193,82.86959369678667,5.896590523649789,117,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2001__dc2328da,final_dropout_and_id_switch,final,2001,dc2328da,completed,,,0,ukf,coordinated_turn,information,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,0.9152542372881356,0.2661925902919206,13.201536258311204,3.851544168944183,0.18838545380550714,0.7423497997072521,0.28139562603434387,88.263394913398,6.149313788556823,108,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2001__e1d0cabc,final_dropout_and_id_switch,final,2001,e1d0cabc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,1.0,0.5730380450555732,nan,0.5730380450555732,0.21291619457346941,nan,0.21291619457346941,4.539489163856299,5.782543828972235,13,0,0,0,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2001__ef2a85b4,final_dropout_and_id_switch,final,2001,ef2a85b4,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,position_only,False,1,3,1.0,1491,2,0,1.0,0.9174311926605505,2.4582425959639145,7.19370822944613,5.201675776247911,0.24154241267743504,0.41752767624749904,0.3341704957852304,161.48591941129362,5.564153143493547,141,55,52,3,0.006227106227106427,0.0011904761904784067,0.00807287852580335,3,52,1.0,0.027701465201465658,0.016666666666669272,0.024404466287539624,1.0,0.02147435897435923,0.016666666666666607,705,618
final_dropout_and_id_switch__seed2001__f14da5ee,final_dropout_and_id_switch,final,2001,f14da5ee,completed,,,0,ekf,coordinated_turn,information,mahalanobis,position_only,False,1,3,1.0,1506,2,0,1.0,0.9152542372881356,2.591893285315185,7.689962543083804,5.4748161972996705,0.2572275104067366,0.4175575508270582,0.3378831658709369,177.4666843817114,4.700960717591126,158,48,45,3,0.006243386243386024,0.0023809523809532607,0.00711192597372074,3,45,1.0,0.02000000000000005,0.016666666666667496,0.01881212651180378,1.0,0.013756613756614024,0.0,675,620
final_dropout_and_id_switch__seed2002__09243afa,final_dropout_and_id_switch,final,2002,09243afa,completed,,,0,ekf,coordinated_turn,covariance_intersection,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,0.9224137931034483,0.35981516265749125,11.571223119302308,3.2415564110747495,0.18876287658146462,0.2790694474894711,0.1972544333503095,73.91854375482507,5.970862676590179,107,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2002__1ad7994c,final_dropout_and_id_switch,final,2002,1ad7994c,completed,,,0,ekf,coordinated_turn,covariance_intersection,euclidean,position_only,False,1,1,1.0,0,0,0,1.0,0.898989898989899,0.32692709562453426,12.85231524034104,4.096478542382699,0.17752602458507072,0.31047863634137357,0.19511323812024906,92.95216727982738,5.743388251345972,89,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2002__3e628eda,final_dropout_and_id_switch,final,2002,3e628eda,completed,,,0,ukf,coordinated_turn,information,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9174311926605505,0.2717941713013459,11.667578294345477,3.3627460606363737,0.17214346958216398,0.21997596152183385,0.17658436725736726,85.83346085310185,5.71983353881269,100,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2002__4bd872ad,final_dropout_and_id_switch,final,2002,4bd872ad,completed,,,0,ekf,coordinated_turn,covariance_intersection,euclidean,position_only,True,1,1,1.0,0,0,0,1.0,0.9081632653061225,0.347489068562854,11.66240240973053,3.5497216041959945,0.1791693970951661,0.299493405666351,0.19336746197788385,87.3510299132665,5.749622610588307,89,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2002__54429464,final_dropout_and_id_switch,final,2002,54429464,completed,,,0,ekf,coordinated_turn,covariance_intersection,mahalanobis,position_only,False,1,3,1.0,1146,2,0,1.0,0.8857142857142857,1.8172636041824448,8.151272788276152,5.836381592089264,0.23209526767985317,0.4166911076680115,0.3349842082221246,164.74125720871388,5.578353305804387,80,22,19,3,0.00401002506265644,0.0,0.006875628722663391,3,19,1.0,0.02167919799498753,0.016666666666667496,0.023675478979087426,1.0,0.01766917293233109,3.552713678800501e-15,498,455
final_dropout_and_id_switch__seed2002__5547fc49,final_dropout_and_id_switch,final,2002,5547fc49,completed,,,0,ukf,coordinated_turn,information,euclidean,position_only,True,1,1,1.0,0,0,0,1.0,0.9159663865546218,0.2487919269991468,12.915435127642088,3.7515615398245132,0.17736459858894815,0.2338994137674002,0.1827896170571208,85.01504939149488,5.488157309572289,109,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2002__5622f815,final_dropout_and_id_switch,final,2002,5622f815,completed,,,0,ukf,coordinated_turn,local_only,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,0.9117647058823529,0.25695347958144094,11.623934894964083,3.4615296055264624,0.19578100463622763,0.29829027111257644,0.20687929932186028,83.6545426780416,5.5931634310072535,93,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2002__63a2497e,final_dropout_and_id_switch,final,2002,63a2497e,completed,,,0,ekf,coordinated_turn,information,euclidean,position_only,False,1,1,1.0,0,0,0,1.0,0.9264705882352942,0.26133569687381636,12.891865938683937,3.5048363785170618,0.17534143175520547,0.2199975542825142,0.17900482797955222,75.38763594267908,5.928139816966306,126,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2002__6adfe2ef,final_dropout_and_id_switch,final,2002,6adfe2ef,completed,,,0,ukf,coordinated_turn,covariance_intersection,euclidean,position_only,False,1,1,1.0,0,0,0,1.0,0.9166666666666666,0.25674781892391213,12.736520510097893,3.6849250170106167,0.19455068511538748,0.32755199496098913,0.20889390633972887,77.14387590631658,5.165470814396645,110,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2002__716d93c9,final_dropout_and_id_switch,final,2002,716d93c9,completed,,,0,ukf,coordinated_turn,covariance_intersection,euclidean,position_only,True,1,1,1.0,0,0,0,1.0,0.9074074074074074,0.25389306065275996,12.866205554016041,3.922524813832473,0.18930385197490365,0.3177750891829841,0.20461646628195335,85.56678651970185,5.895717040406941,98,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2002__9164f80d,final_dropout_and_id_switch,final,2002,9164f80d,completed,,,0,ukf,coordinated_turn,information,euclidean,position_only,False,1,1,1.0,0,0,0,1.0,0.9224806201550387,0.23224732450735078,13.001822764783906,3.6268728619468127,0.18060570109378085,0.21990086400316997,0.18395221389791822,78.41327971005035,5.269606357637786,119,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2002__91d29476,final_dropout_and_id_switch,final,2002,91d29476,completed,,,0,ukf,coordinated_turn,information,mahalanobis,position_only,False,1,3,1.0,1210,2,0,1.0,0.9019607843137255,2.311244346087655,8.7677145156039,6.31199645959907,0.23036956053877966,0.39837850887369186,0.32251842430533567,166.94438379980522,5.572553483381402,116,30,29,1,0.005418719211822763,3.552713678800501e-15,0.009393163254371267,1,29,1.0,0.02512315270936025,0.02380952380952195,0.023045445719062366,1.0,0.019704433497537487,0.016666666666667496,501,488
final_dropout_and_id_switch__seed2002__cb40ad98,final_dropout_and_id_switch,final,2002,cb40ad98,completed,,,0,ukf,constant_velocity,information,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,0.9166666666666666,0.27764801261134353,13.029502482955259,3.7706753104419124,0.1734325032206981,0.15740033912114218,0.17215352442486292,84.83131479890477,5.160923870858027,110,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2002__d7213c2b,final_dropout_and_id_switch,final,2002,d7213c2b,completed,,,0,ekf,coordinated_turn,information,euclidean,position_only,True,1,1,1.0,0,0,0,1.0,0.9343065693430657,0.22804317403668395,11.681796424575877,3.002232480248473,0.18910731020006805,0.21739461511390873,0.19109414767622565,69.26220886333111,5.641280668617707,128,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2002__d9f2437a,final_dropout_and_id_switch,final,2002,d9f2437a,completed,,,0,ekf,coordinated_turn,information,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,0.9285714285714286,0.2888880170764413,11.700722060344319,3.1395157549346777,0.1703687336685543,0.19255027809461803,0.17204799578441207,75.5978988957636,5.387312030047738,117,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2002__dc2328da,final_dropout_and_id_switch,final,2002,dc2328da,completed,,,0,ukf,coordinated_turn,information,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,0.9137931034482759,0.2699710480261218,12.955731141908169,3.8126778501105716,0.17190575914921624,0.22762528201169854,0.1773998316959679,86.808893941951,5.415028051602965,106,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2002__e1d0cabc,final_dropout_and_id_switch,final,2002,e1d0cabc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,1.0,0.4465220918214592,nan,0.4465220918214592,0.16915516001787587,nan,0.16915516001787587,3.291468217240505,4.266894598882799,11,0,0,0,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2002__ef2a85b4,final_dropout_and_id_switch,final,2002,ef2a85b4,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,position_only,False,1,3,1.0,1203,2,0,1.0,0.9252336448598131,1.933632205151383,7.3622805079084666,5.1861049624657705,0.23513838823130462,0.44506044771680986,0.34758044774005564,136.238225071113,4.614670875093692,125,40,38,2,0.00989974937343411,0.004761904761906521,0.011592114857019506,3,37,1.0,0.024839124839125568,0.0238095238095255,0.022048217138377006,0.9736842105263158,0.015122265122265284,1.7763568394002505e-15,509,485
final_dropout_and_id_switch__seed2002__f14da5ee,final_dropout_and_id_switch,final,2002,f14da5ee,completed,,,0,ekf,coordinated_turn,information,mahalanobis,position_only,False,1,3,1.0,1192,2,0,1.0,0.9327731092436975,2.224775360641051,7.4307315424052325,5.125302924259597,0.22269648025784805,0.4116820567218761,0.31692480007745616,143.92323212026767,5.132133680971429,148,44,42,2,0.006235827664399028,0.0011904761904766303,0.009061856591493044,3,41,1.0,0.033739837398374016,0.016666666666669272,0.06147032181936287,0.9761904761904762,0.02735191637630672,0.004761904761906521,496,496
final_dropout_and_id_switch__seed2003__09243afa,final_dropout_and_id_switch,final,2003,09243afa,completed,,,0,ekf,coordinated_turn,covariance_intersection,mahalanobis,position_only,True,1,1,1.0,0,0,0,1.0,0.9122807017543859,0.258607546673662,13.211563637994097,3.920715826357949,0.18987880343731475,0.48602521305982005,0.23154357925529445,87.5267892618079,6.135610856961817,104,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2003__1ad7994c,final_dropout_and_id_switch,final,2003,1ad7994c,completed,,,0,ekf,coordinated_turn,covariance_intersection,euclidean,position_only,False,1,1,1.0,0,0,0,1.0,0.91,0.36249604905244487,12.003043281565835,3.617478597393411,0.19405460900013574,0.44573815547571133,0.22836258308168178,92.36634502103351,5.578935403536839,91,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2003__3e628eda,final_dropout_and_id_switch,final,2003,3e628eda,completed,,,0,ukf,coordinated_turn,information,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.908256880733945,0.3160622781895801,13.043478203062735,3.9622216885950654,0.1842848200249567,0.26769924555288693,0.19344196329865318,94.89213372823937,5.685431467467545,99,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_dropout_and_id_switch__seed2003__4bd872ad,final_dropout_and_id_switch,final,2003,4bd872ad,completed,,,0,ekf,coordinated_turn,covariance_intersection,euclidean,position_only,True,1,1,1.0,0,0,0,1.0,0.898989898989899,0.2902391223110604,13.182503307997576,4.19870252113354,0.20301228754478615,0.46860027708053886,0.24337499038158528,98.67454178665491,5.874580533723719,89,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
