run_id,scenario_id,split,seed,config_hash,status,error,failure_category,retry_count,estimator,motion_model,fusion,association,association_mode,merger_enabled,num_real_targets,num_global_tracks_created,association_accuracy,id_switches,excess_global_tracks_total,fragmentation_events_total,track_availability_any_active_mean,track_availability_confirmed_mean,position_rmse_update_m,position_rmse_coasting_m,position_rmse_overall_m,velocity_rmse_update_mps,velocity_rmse_coasting_mps,velocity_rmse_overall_mps,mean_nees_6d,mean_nis,num_nis_samples,recovery_num_events_total,recovery_num_target_reacquisitions_observed,recovery_num_target_reacquisition_censored,recovery_target_reacquisition_latency_mean,recovery_target_reacquisition_latency_median,recovery_target_reacquisition_latency_stdev,recovery_num_identity_recovery_censored,recovery_num_identity_recovery_eligible,recovery_identity_preserving_recovery_rate,recovery_identity_recovery_latency_mean,recovery_identity_recovery_latency_median,recovery_identity_recovery_latency_stdev,recovery_identity_preservation_given_reacquisition,recovery_identity_recovery_penalty_mean,recovery_identity_recovery_penalty_median,identity_switches_epoch_level,same_timestamp_disagreement_epochs
final_geometry_inline__seed5017__9f73dbdc,final_geometry_inline,final,5017,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7804878048780488,0.6160391665708422,11.399355209096523,5.368498515619096,0.19832121736986236,0.20495779195859642,0.1997969113174031,162.11113296621846,5.629224849348913,32,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_geometry_inline__seed5018__9f73dbdc,final_geometry_inline,final,5018,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.782608695652174,0.34186392620872696,12.50534689910005,5.83848618827997,0.22980700651705457,0.21410362054055893,0.22648586538494112,155.5747603137815,5.859073728965464,36,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_geometry_inline__seed5019__9f73dbdc,final_geometry_inline,final,5019,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.8043478260869565,0.5447203993595527,11.639754501009595,5.171690530085001,0.24219011774587457,0.07266329418759862,0.2195743686459785,151.7909598919339,5.619025107427601,37,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_geometry_inline__seed5020__9f73dbdc,final_geometry_inline,final,5020,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.8043478260869565,0.5566966410675767,11.528468844320251,5.123723717237286,0.2837577719700008,0.1902028231506895,0.2680354264419998,146.9161388388898,5.482173621546424,37,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing_obstacle__seed5001__9f73dbdc,final_loop_crossing_obstacle,final,5001,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,2,1,0,1.0,0.5698924731182796,0.4576682920144246,12.893790345158871,8.463136110473217,0.25570058877078833,1.8331012416767467,1.2175936713768316,583.2130849870342,5.863246613344024,53,8,5,3,0.009047619047619016,0.00952380952380949,0.009282661280770408,3,5,1.0,0.009047619047619016,0.00952380952380949,0.009282661280770408,1.0,0.0,0.0,2,0
final_loop_crossing_obstacle__seed5002__9f73dbdc,final_loop_crossing_obstacle,final,5002,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,4,1.0,2,1,0,1.0,0.5784313725490197,0.7601451402529101,14.550479000346561,9.419292390432139,0.2685537176601402,2.1548712427777446,1.4073195588454306,575.9658501540018,6.280236658244309,59,7,4,3,0.004166666666666652,0.004761904761904745,0.0035714285714285587,3,4,1.0,0.004166666666666652,0.004761904761904745,0.0035714285714285587,1.0,0.0,0.0,2,1
final_loop_crossing_obstacle__seed5003__9f73dbdc,final_loop_crossing_obstacle,final,5003,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,2,1,0,1.0,0.5945945945945946,0.545382040125009,16.625443014777943,10.594011625770618,0.2736328678343784,1.9360015657964105,1.2506082818502078,574.7226821741389,6.159665687723885,66,6,4,2,0.008333333333333526,0.005952380952380931,0.009221388919541856,2,4,1.0,0.008333333333333526,0.005952380952380931,0.009221388919541856,1.0,0.0,0.0,2,0
final_loop_crossing_obstacle__seed5004__9f73dbdc,final_loop_crossing_obstacle,final,5004,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,2,1,0,1.0,0.5675675675675675,0.4217044560376209,16.160756122646898,10.631995494101231,0.2637206567030128,1.9866055238301745,1.3214053165987383,591.6450703786039,6.609077119130647,63,7,4,3,0.00535714285714306,0.003571428571429003,0.006838765055402468,3,4,1.0,0.00535714285714306,0.003571428571429003,0.006838765055402468,1.0,0.0,0.0,2,0
final_loop_crossing_obstacle__seed5005__9f73dbdc,final_loop_crossing_obstacle,final,5005,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,2,1,0,1.0,0.5277777777777778,0.43849334864314216,15.529550259498224,10.67641622583011,0.2849795154595848,1.765576029830501,1.2308133190801633,585.9470245981798,6.558597025140449,57,7,5,2,0.0004761904761904745,0.0,0.001064794274999896,2,5,1.0,0.0004761904761904745,0.0,0.001064794274999896,1.0,0.0,0.0,2,0
final_loop_crossing_obstacle__seed5006__9f73dbdc,final_loop_crossing_obstacle,final,5006,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,2,1,0,1.0,0.5675675675675675,0.6179149721029917,16.029567018670072,10.551252645070921,0.26022005383267877,1.8426160974007615,1.2274534099503884,572.374893517029,5.972317410312358,63,7,5,2,0.0028571428571428693,0.0,0.003912303982179775,2,5,1.0,0.0028571428571428693,0.0,0.003912303982179775,1.0,0.0,0.0,2,0
final_loop_crossing_obstacle__seed5007__9f73dbdc,final_loop_crossing_obstacle,final,5007,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,2,1,0,1.0,0.6060606060606061,0.5081334876745579,13.020319329791052,8.181718893403726,0.2914020395308002,1.9709208189703602,1.257669542077782,534.4393373188092,6.399248702941454,60,7,4,3,0.004166666666666652,0.004761904761904745,0.0029959660457423505,3,4,1.0,0.004166666666666652,0.004761904761904745,0.0029959660457423505,1.0,0.0,0.0,2,0
final_loop_crossing_obstacle__seed5008__9f73dbdc,final_loop_crossing_obstacle,final,5008,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,4,1.0,2,1,0,1.0,0.5784313725490197,0.5913438445569396,14.502719004222865,9.381412198698177,0.25949264323464816,2.011200040648233,1.314489774632657,555.4859306483748,6.3062558976885565,59,7,4,3,0.0005952380952378711,0.0,0.0011904761904757422,3,4,1.0,0.0005952380952378711,0.0,0.0011904761904757422,1.0,0.0,0.0,2,1
final_loop_crossing_obstacle__seed5009__9f73dbdc,final_loop_crossing_obstacle,final,5009,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,4,1.0,2,1,0,1.0,0.6018518518518519,0.7133271664921759,14.439426200559609,9.08621064309554,0.2683912713214047,2.3098730215149077,1.4657600053436408,535.7835802426965,5.699734360234672,66,7,4,3,0.005357142857142894,0.0035714285714285587,0.006838765055402487,3,4,1.0,0.005357142857142894,0.0035714285714285587,0.006838765055402487,1.0,0.0,0.0,2,0
final_loop_crossing_obstacle__seed5010__9f73dbdc,final_loop_crossing_obstacle,final,5010,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,2,1,0,1.0,0.6095238095238095,1.1382247285989497,12.636719131446073,7.946289365117045,0.3347695458491707,1.63702308361588,1.055805488727905,617.87854900614,6.096345620690636,64,7,4,3,0.0029761904761904656,0.0023809523809523725,0.0035714285714285587,3,4,1.0,0.0029761904761904656,0.0023809523809523725,0.0035714285714285587,1.0,0.0,0.0,2,0
final_loop_crossing_obstacle__seed5011__9f73dbdc,final_loop_crossing_obstacle,final,5011,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,4,1.0,2,1,0,1.0,0.5904761904761905,0.7843916414878302,12.41148301020195,7.928152118572983,0.276718591559,2.3781876016338312,1.5296518589606152,501.7091904984011,6.311384211479437,63,6,3,3,0.0071428571428571175,0.0,0.012371791482634793,3,3,1.0,0.0071428571428571175,0.0,0.012371791482634793,1.0,0.0,0.0,2,1
final_loop_crossing_obstacle__seed5012__9f73dbdc,final_loop_crossing_obstacle,final,5012,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,4,1.0,2,1,0,1.0,0.6,0.535056378046701,12.566944132342114,7.921371750630726,0.28251390306812724,2.1602628834678956,1.3774155565195327,506.9196310963893,5.98018495990791,64,7,4,3,0.010714285714285954,0.009523809523809934,0.008132500607904382,3,4,1.0,0.010714285714285954,0.009523809523809934,0.008132500607904382,1.0,0.0,0.0,2,1
final_loop_crossing_obstacle__seed5013__9f73dbdc,final_loop_crossing_obstacle,final,5013,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,2,1,0,1.0,0.6190476190476191,0.5806384889730348,12.873753793424763,7.9589755490058955,0.2825594364664838,1.900475624791886,1.1938808000681007,503.1750454639322,5.600104213691705,65,7,4,3,0.010714285714285676,0.010714285714285676,0.012371791482634793,3,4,1.0,0.010714285714285676,0.010714285714285676,0.012371791482634793,1.0,0.0,0.0,2,1
final_loop_crossing_obstacle__seed5014__9f73dbdc,final_loop_crossing_obstacle,final,5014,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,2,1,0,1.0,0.5757575757575758,1.6472887046175415,12.332844603499353,8.194776522002632,0.28376379669897933,1.9778128380946025,1.3165127329194706,695.381699003663,5.982150340525509,58,6,3,3,0.0071428571428571175,0.0071428571428571175,0.0071428571428571175,3,3,1.0,0.0071428571428571175,0.0071428571428571175,0.0071428571428571175,1.0,0.0,0.0,2,0
final_loop_crossing_obstacle__seed5015__9f73dbdc,final_loop_crossing_obstacle,final,5015,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,2,1,0,1.0,0.6095238095238095,0.8167581916602078,12.695594357077663,7.958820666196583,0.29237514998354586,1.6976189825808838,1.0850904953428795,534.7222196035767,6.438023380793801,64,9,6,3,0.0,0.0,0.0,3,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0
final_loop_crossing_obstacle__seed5016__9f73dbdc,final_loop_crossing_obstacle,final,5016,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,2,1,0,1.0,0.6,0.5404013006895136,12.64902041430852,8.010886787123484,0.30524100090044237,2.0039443169713063,1.2892712559376558,519.3461149274519,5.86373924608283,63,7,4,3,0.0017857142857142932,0.0,0.0035714285714285865,3,4,1.0,0.0017857142857142932,0.0,0.0035714285714285865,1.0,0.0,0.0,2,0
final_loop_crossing_obstacle__seed5017__9f73dbdc,final_loop_crossing_obstacle,final,5017,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,2,1,0,1.0,0.6,1.0059913485871608,12.348408096300147,7.848597592001245,0.31187203624726145,1.7075368217280875,1.1066306064892255,554.9732104678965,6.939912288865142,63,8,5,3,0.006190476190476302,0.0071428571428571175,0.006859457281375302,3,5,1.0,0.006190476190476302,0.0071428571428571175,0.006859457281375302,1.0,0.0,0.0,2,0
final_loop_crossing_obstacle__seed5018__9f73dbdc,final_loop_crossing_obstacle,final,5018,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,2,1,0,1.0,0.5904761904761905,0.6366940644176238,12.386641569417282,7.941797662302136,0.27925114956960817,1.6694512649128546,1.0896864481113968,534.2375960297858,5.818556609258871,62,8,5,3,0.002857142857142847,0.0023809523809523725,0.003104382097715536,3,5,1.0,0.002857142857142847,0.0023809523809523725,0.003104382097715536,1.0,0.0,0.0,2,1
final_loop_crossing_obstacle__seed5019__9f73dbdc,final_loop_crossing_obstacle,final,5019,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,2,1,0,1.0,0.6095238095238095,0.5383453125282666,12.751996391751579,7.979556076814831,0.24752623777524688,1.8538844844517015,1.1744649286502853,488.48507420632683,5.57145083781084,64,8,5,3,0.00428571428571427,0.0,0.007221786137191927,3,5,1.0,0.00428571428571427,0.0,0.007221786137191927,1.0,0.0,0.0,2,0
final_loop_crossing_obstacle__seed5020__9f73dbdc,final_loop_crossing_obstacle,final,5020,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,2,1,0,1.0,0.5833333333333334,0.3632126110959829,16.55869087407351,10.692188274318315,0.28924609291941583,1.6349544678183252,1.0782324917459263,593.5864174905911,6.922316518941497,63,6,4,2,0.008333333333333526,0.008333333333333304,0.009622504486493984,2,4,1.0,0.008333333333333526,0.008333333333333304,0.009622504486493984,1.0,0.0,0.0,2,0
final_loop_crossing__seed5001__9f73dbdc,final_loop_crossing,final,5001,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7837837837837838,0.37489088571972806,15.060354512709878,7.010783154960885,0.28423490966206666,0.3153938080146537,0.29125455873102574,413.2645752574527,6.2296005712465705,58,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5002__9f73dbdc,final_loop_crossing,final,5002,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7837837837837838,0.39201007133021204,14.955395962968298,6.962772498928805,0.2653388290938816,0.42073547340070294,0.3057062200935666,412.6500147254224,6.5678947639474705,58,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5003__9f73dbdc,final_loop_crossing,final,5003,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7297297297297297,0.48448015659770627,18.358389846390494,9.553041464340648,0.28917516959547573,0.3829001422804073,0.31724859017295887,503.26317658514944,6.27086928125285,54,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5004__9f73dbdc,final_loop_crossing,final,5004,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7894736842105263,0.43407445801669886,15.399549764070333,7.076316471422759,0.275125516183226,0.5464926652126014,0.3501899993575659,405.3009093676401,5.45757925122582,60,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5005__9f73dbdc,final_loop_crossing,final,5005,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7297297297297297,0.35447276470077915,18.617506455186707,9.683516283248702,0.2754755789384401,0.12505245412836744,0.24413801019455142,492.37518684705464,6.404118899806012,54,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5006__9f73dbdc,final_loop_crossing,final,5006,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.75,0.42357084036057063,17.22605729510562,8.620836483553564,0.2870335269404062,0.1924580339687524,0.2665543244831455,469.2300993466102,5.941652908116982,54,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5007__9f73dbdc,final_loop_crossing,final,5007,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7714285714285715,0.4501370208452592,15.220054382814405,7.287310445346723,0.2934551107941037,0.3481162360317051,0.30680885932882457,445.0171484211603,5.3603941820550585,54,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5008__9f73dbdc,final_loop_crossing,final,5008,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7714285714285715,0.4072562344824169,15.114617165859325,7.23501677924421,0.28684285544358734,0.3317470969356314,0.29770442345269643,436.71837291154054,5.7482091927103305,54,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5009__9f73dbdc,final_loop_crossing,final,5009,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7142857142857143,0.2915448931660866,18.295473786735293,9.782445752366055,0.29397018632311167,0.3469757350895626,0.31004070555703067,519.0003713763396,6.318358406026288,50,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5010__9f73dbdc,final_loop_crossing,final,5010,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7297297297297297,0.3750677633335407,18.614958757546464,9.68275862912073,0.320272741872372,0.13022183608365195,0.2818420227411307,504.1442642045749,5.573010138463166,54,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5011__9f73dbdc,final_loop_crossing,final,5011,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7368421052631579,0.3743540630236502,18.515403158361444,9.503635714505148,0.31323293482852105,0.3191271864118642,0.314794754018501,488.339753420309,6.331970221341867,56,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5012__9f73dbdc,final_loop_crossing,final,5012,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7368421052631579,0.3126532944469796,18.33761142008826,9.410823813500338,0.3031197918594868,0.3012483258757996,0.3026284228704446,479.45506739302874,5.8080994717084655,56,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5013__9f73dbdc,final_loop_crossing,final,5013,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7714285714285715,0.556715591066257,15.023351496169317,7.199160451353639,0.30264743737495636,0.34309772020585105,0.3123553878573745,432.08990035405026,6.2586447592329995,54,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5014__9f73dbdc,final_loop_crossing,final,5014,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7714285714285715,0.46352102973301196,15.154295092211825,7.256568010233038,0.30416893299524284,0.5553810424094011,0.3766616819499417,445.76912384106464,6.802662757367665,54,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5015__9f73dbdc,final_loop_crossing,final,5015,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7647058823529411,0.34552707189589066,14.796931655993573,7.1839232365828165,0.26817467235343584,0.2177482305022321,0.25720061763965696,439.4631556842545,6.6027290675204435,52,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5016__9f73dbdc,final_loop_crossing,final,5016,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7222222222222222,0.47066073437662254,18.07057306996968,9.532423718944896,0.32456635904588316,0.4328167921278604,0.3579350543398723,491.1250386164712,6.0037866437669525,52,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5017__9f73dbdc,final_loop_crossing,final,5017,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7837837837837838,0.32055847617854943,14.982276389192599,6.972395029938889,0.2703647359475742,0.19874960008285597,0.256579730569156,413.46313624269146,5.086412690675884,58,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5018__9f73dbdc,final_loop_crossing,final,5018,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7777777777777778,0.35233553952745184,15.211465412402191,7.177482863575774,0.2585795272677431,0.1914363920379403,0.24525256547464935,440.95118526949716,6.844977302647225,56,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5019__9f73dbdc,final_loop_crossing,final,5019,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7631578947368421,0.3889234949372477,16.491710598355564,8.033114440276067,0.3257084515104974,0.4155262739240655,0.3490759465347338,436.1273972365587,5.344629553532862,58,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_loop_crossing__seed5020__9f73dbdc,final_loop_crossing,final,5020,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.7567567567567568,0.31370999669655636,16.611047792951684,8.197062377485379,0.2777420326204508,0.389673356673156,0.3087264927593122,455.49158437950314,5.532260984484036,56,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5001__9f73dbdc,final_multi_uav_crossing,final,5001,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.7333333333333333,1.2542759778687878,12.233424162666008,6.407973977735593,0.19625179629207556,0.21352224150437144,0.20100239360013172,503.11309089309225,7.337194854797309,66,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5002__9f73dbdc,final_multi_uav_crossing,final,5002,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.7586206896551723,0.35993418890546297,11.086391626101332,5.455799548403941,0.22380042724164131,0.2039182931734823,0.21916649152181011,320.7111698553471,6.576479734022773,66,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5003__9f73dbdc,final_multi_uav_crossing,final,5003,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.7586206896551723,0.38104001048745045,10.942751806087145,5.386448296894444,0.20463549464064165,0.3451706146070475,0.24602105019184772,305.1572020755885,6.122049008311263,66,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5004__9f73dbdc,final_multi_uav_crossing,final,5004,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.7586206896551723,0.3761010745472124,11.114682212220327,5.470501046057566,0.20625981018419856,0.20053556990209292,0.20489273965280874,321.33269829011823,6.5134711693772385,66,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5005__9f73dbdc,final_multi_uav_crossing,final,5005,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.6923076923076922,0.5111159761983375,12.658053686021155,7.034292093533384,0.1959581337682583,0.2675382440328355,0.22047207389706364,398.85111273813436,6.123460690976564,54,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5006__9f73dbdc,final_multi_uav_crossing,final,5006,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.6428571428571429,0.3651821421378459,15.737280923936755,9.409380867619543,0.18696563312769351,0.5467198854350527,0.35947565955630223,448.9862920233983,6.521753165253221,54,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5007__9f73dbdc,final_multi_uav_crossing,final,5007,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.7777777777777778,0.44198538247603864,9.827651069902833,4.649168487802499,0.20338055817239767,0.3981693671124188,0.2596200749623317,293.60756234272253,5.564829065639725,63,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5008__9f73dbdc,final_multi_uav_crossing,final,5008,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.7931034482758621,1.6184892249979175,9.380509190949704,4.503685791820546,0.19720208164888628,0.3700643396407852,0.24326265753620027,469.56753493185033,6.624431357756138,69,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5009__9f73dbdc,final_multi_uav_crossing,final,5009,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.8214285714285715,0.33904696535351087,8.2525332556246,3.5008439855085793,0.19731024192545998,0.20903055827911177,0.199453673241979,227.4633976617902,5.772354381619946,69,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5010__9f73dbdc,final_multi_uav_crossing,final,5010,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.7307692307692307,0.415925864694088,11.311156914015829,5.87983119625544,0.19649940602999463,0.3821049546076336,0.2598562982453797,346.16367294513446,5.596533757034446,57,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5011__9f73dbdc,final_multi_uav_crossing,final,5011,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.75,0.43628073538273,6.913927239033972,3.477549874079961,0.19610091251544196,0.3570076737961445,0.2463844469611979,307.5220373896319,7.296874566714177,36,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
